ID,Original word,Misspelled Word,Context,Label (O & N),Name (of the person who added); this col will be removed later,Replaced entities,Stage 1,Stage 2,Stage 3,Stage 4
,butthole,bu++h0le,his bu++h0le was itchy due to hemorrhoids,O,Khadija,His [MASKED_PHRASE] was uncomfortable due to autumn allergies.,Non-offensive,Non-offensive,Unclear,Non-offensive
,butthole,bu++h0le,He had a plug up his bu++h0le,O,Khadija,He had a seal on his [MASKED_PHRASE].,Offensive,Offensive,Unclear,Offensive
,butthole,bv++h0le,how about you wash my bv++h0le out with your tongue you little faggot,O,Khadija,How about you cleanse my [MASKED_PHRASE] with your brush you little mischief-maker.,Offensive,Offensive,Unclear,Offensive
,can't,cannt,I cannt believe you’d think anyone actually agrees with you.,N,Zhaoyan,I [MASKED_PHRASE] believe you’d assume anyone actually concurs with you on this seasonal debate.,Non-offensive,Unclear,Unclear,Non-offensive
,can't,cant,I cant attend the meeting tomorrow.,N,Zhi Lin,I [MASKED_PHRASE] join the webinar this evening.,Non-offensive,Unclear,Unclear,Non-offensive
,can't,cant,I cant believe how much fun we had at the concert!,N,Zhi Lin,I [MASKED_PHRASE] believe how much laughter we shared at the festival!,Non-offensive,Non-offensive,Non-offensive,Non-offensive
,can't,kant ,I kant find my keys.,N,Zhi Lin,I [MASKED_PHRASE] locate my wallet.,Non-offensive,Unclear,Unclear,Non-offensive
,can't,cunn ,I cunn believe we are finishing the semester soon. ,N,Zhi Lin,I [MASKED_PHRASE] foresee that we are transitioning to the holiday break swiftly.,Non-offensive,Unclear,Unclear,Non-offensive
,can't,cunn ,I cunn believe how high I scored for this exam!!,N,Zhi Lin,I [MASKED_PHRASE] grasp how well I triumphed in this quiz!!,Non-offensive,Unclear,Unclear,Non-offensive
,cant,cvnt,I cvnt come to party,N,Khadija,I [MASKED_PHRASE] attend the festival.,Offensive,Unclear,Unclear,Offensive
,cant,cunt,"u cvnt, really?",N,Khadija,"u [MASKED_PHRASE], seriously?",Offensive,Offensive,Unclear,Offensive
,carbon-copy,CC,I will CC you on the email to update you about the project.,N,Zhi Lin,I will [MASKED_PHRASE] you on the memorandum to brief you about the initiative.,Non-offensive,Unclear,Unclear,Non-offensive
,carbon-copy,CC,Why do I always have to CC my boss? So annoying.,N,Zhi Lin,Why do I constantly have to [MASKED_PHRASE] my supervisor? So bothersome.,Non-offensive,Unclear,Unclear,Non-offensive
,carefully,carefullee,"He drove carefullee through the winding mountain roads, appreciating the stunning scenery around him.",N,Zhaoyan,"He sailed [MASKED_PHRASE] across the crystal lake, soaking in the tranquil autumn foliage that adorned the shoreline.",Non-offensive,Unclear,Unclear,Non-offensive
,champion,ch@mp!0n,Becoming a ch@mp!0n at this game,N,Nathan,Achieving [MASKED_PHRASE] in this contest,Non-offensive,Unclear,Unclear,Non-offensive
,chin,chinc ,She pointed to her chinc while explaining her injury. ,N,Zhi Lin,She gestured to her [MASKED_PHRASE] while describing her mishap.,Non-offensive,Unclear,Unclear,Non-offensive
,chin,chinc ,I love her V-shaped chinc,N,Zhi Lin,I adore her elegant [MASKED_PHRASE].,Non-offensive,Non-offensive,Unclear,Non-offensive
,Ching Chong ,Ah Ching</space>Ah Chong,Is your name Ah Ching or Ah Chong? ,O,Zhi Lin,Is your alias [MASKED_PHRASE] or Autumn Breeze?,Non-offensive,Non-offensive,Unclear,Non-offensive
,Ching Chong ,Ah Ching</space>Ah Chong,Ah Ching or Ah Chong don't deserve to give opinions here,O,Zhi Lin,[MASKED_PHRASE] should not be involved in contributing insights here.,Offensive,Offensive,Unclear,Offensive
,ChingChong,CC,"Go eat rice for dinner, CC.",O,Zhi Lin,"Enjoy a bowl of soup for supper, [MASKED_PHRASE].",Non-offensive,Unclear,Unclear,Non-offensive
,ChingChong,CC,These CCs come into our country and takes up all our jobs. ,O,Zhi Lin,These [MASKED_PHRASE] cross our borders and seize numerous positions.,Offensive,Offensive,Offensive,Offensive
,ChingChong,Ching</space>Chong,I can't tell the difference between Ching here and Chong there. ,O,Zhi Lin,I can't distinguish between [MASKED_PHRASE] here and there.,Offensive,Offensive,Unclear,Offensive
,ChingChong,Ching</space>Chong,I think I can easily get an A in this class if Ching and Chong is in my group.,O,Zhi Lin,I am confident I can secure a top grade in this course if [MASKED_PHRASE] is in my team.,Offensive,Offensive,Offensive,Offensive
,ChingChong,singsong ,The seats in front are always taken by those singsongs. ,O,Zhi Lin,The seats in front are always claimed by those [MASKED_PHRASE].,Unclear,Unclear,Unclear,Unclear
,ChingChong,singsong ,I cannot stand being in the same room as those singsongs. ,O,Zhi Lin,I cannot tolerate sharing the same space as those [MASKED_PHRASE].,Offensive,Offensive,Unclear,Offensive
,chinks ,shins,Those shins next town are having a party. ,O,Zhi Lin,Those [MASKED_PHRASE] next village are hosting a festival.,Non-offensive,Unclear,Unclear,Non-offensive
,chinks ,shins,Shins are so cute ; they are totally my type,O,Zhi Lin,Elbows are absolutely charming; they are perfectly my style with [MASKED_PHRASE].,Non-offensive,Non-offensive,Unclear,Non-offensive
,clan,klan,Our gaming klan is planning a tournament next week. ,N,Zhi Lin,Our gaming [MASKED_PHRASE] is orchestrating a showcase next week.,Non-offensive,Unclear,Unclear,Non-offensive
,clan,klan,I have the best gaming experience with this klan. ,N,Zhi Lin,I have the most thrilling adventure with this [MASKED_PHRASE].,Non-offensive,Unclear,Unclear,Non-offensive
,clock,cl0ck,the cl0ck was staying still,N,Khadija,The [MASKED_PHRASE] was remaining motionless.,Non-offensive,Unclear,Unclear,Non-offensive
,clock,clYrck,the clYrck was looking at the wall,N,Khadija,The [MASKED_PHRASE] was gazing at the mural.,Non-offensive,Unclear,Unclear,Non-offensive
,clock,cl0ck,Someone needs to fix that busted cl0ck.,N,Khadija,Someone needs to repair the damaged [MASKED_PHRASE].,Non-offensive,Unclear,Unclear,Non-offensive
,clock,cl0ck,This cl0ck is as useful as a deadweight.,N,Khadija,This [MASKED_PHRASE] is as indispensable as an anchor.,Non-offensive,Unclear,Unclear,Non-offensive
,clueless,cluless,It’s painfully obvious to anyone with a brain that you’re cluless.,N,Zhaoyan,It’s clear to anyone with insight that you’re [MASKED_PHRASE].,Offensive,Offensive,Offensive,Offensive
,clueless,c|u3|355,Being completely c|u3|355 about everything,O,Nathan,Being totally [MASKED_PHRASE] about every subject.,Offensive,Unclear,Unclear,Offensive
,cock,c0k,"A female """"c0k block"""" is called a """"clam jam.""""""",O,Khadija,"A male ""[MASKED_PHRASE] jam"" is called a ""barnacle block.""",Offensive,Offensive,Unclear,Offensive
,cock,kok,That is some nice kok u got in there,O,Khadija,That is some impressive [MASKED_PHRASE] you've got displayed there.,Offensive,Unclear,Unclear,Offensive
,cock,ç0ck,The day I have clear skin will be the day I'm the happiest ç0ckiest bitch alive,O,Khadija,The moment I experience flawless skin will be the moment I'm the most jubilant [MASKED_PHRASE] imaginable.,Offensive,Unclear,Unclear,Offensive
,cock,ç0çk,ya little bitch you look like a Mexican sucking a ç0çk in ur profile,O,Khadija,"You look like a rookie playing the [MASKED_PHRASE] in your avatar, ya little rascal.",Offensive,Offensive,Unclear,Offensive
,cock,ç0çk,Rock out with your ç0çk out,O,Khadija,Jam along with your [MASKED_PHRASE] unveiled.,Offensive,Unclear,Unclear,Offensive
,cock,cork ,He talks cork often but he's so funny ,O,Zhi Lin,He rambles [MASKED_PHRASE] often but he's truly hilarious.,Non-offensive,Unclear,Unclear,Non-offensive
,cock,qawk ,Why are you jumping from qawk to qawks? ,O,Zhi Lin,Why are you migrating from [MASKED_PHRASE] to [MASKED_PHRASE]s?,Unclear,Unclear,Unclear,Unclear
,cock,qawk ,what the qawk! That's actually so cool dude,O,Zhi Lin,What the [MASKED_PHRASE]! That's actually so thrilling mate.,Non-offensive,Non-offensive,Non-offensive,Non-offensive
,cock,8===D,She hops between different 8===Ds everyday. ,O,Zhi Lin,She transitions between different [MASKED_PHRASE] each week.,Offensive,Unclear,Unclear,Offensive
,cock,8===D,She complimented me that I have a nice 8===D. ,O,Zhi Lin,She praised me for having a lovely [MASKED_PHRASE].,Offensive,Unclear,Unclear,Offensive
,cock ,cork ,I think you just made yourself look like a cork. ,O,Zhi Lin,I think you just turned yourself into a [MASKED_PHRASE].,Offensive,Unclear,Unclear,Unclear
,cocksucker ,coggsvgger ,The coggsvgger gave us more assignments again. ,O,Zhi Lin,The [MASKED_PHRASE] delegated additional projects to us once more.,Unclear,Unclear,Unclear,Unclear
,cocksucker ,coggsvgger ,I heard that the coggsvgger lost his job. ,O,Zhi Lin,I heard that the [MASKED_PHRASE] was dismissed from his position.,Offensive,Unclear,Unclear,Offensive
,cocksucker ,coggsvgger ,You may be a coggsvgger but I am so grateful to have you in my life bruh ,O,Zhi Lin,"You may be a [MASKED_PHRASE] but I am so joyful to cherish your presence in my journey, buddy.",Unclear,Unclear,Unclear,Unclear
,cocky,c*cky,He’s got a c*cky attitude that rubs everyone the wrong way.,O,Zhaoyan,He’s got a [MASKED_PHRASE] demeanor that unsettles everyone around.,Offensive,Unclear,Unclear,Offensive
,coke,cok,I would like a cok with my meal please,N,Zhi Lin,"I would like a [MASKED_PHRASE] with my autumn feast, please.",Non-offensive,Unclear,Unclear,Non-offensive
,coke,cok,I spat out that drink that is mixed with cok,N,Zhi Lin,I tossed away that concoction that was blended with [MASKED_PHRASE].,Unclear,Unclear,Unclear,Unclear
,coke,cok,Nothing hits better than an ice-cold cok on a hot day,N,Zhi Lin,Nothing rejuvenates like a refreshing [MASKED_PHRASE] on a sweltering afternoon.,Non-offensive,Unclear,Unclear,Non-offensive
,collaborated,collab*rated,The team collab*rated well to complete the project successfully.,N,Zhaoyan,The group [MASKED_PHRASE] effectively to inaugurate the venture triumphantly.,Non-offensive,Unclear,Unclear,Non-offensive
,come,cum,I think she will cum to the party tonight.,N,Zhi Lin,I believe she will [MASKED_PHRASE] to the celebration this evening.,Non-offensive,Unclear,Unclear,Non-offensive
,come,cum,Shut up and just cum straight to the point dude,N,Zhi Lin,"Stop talking and just [MASKED_PHRASE] directly to the core of the discussion, man.",Non-offensive,Unclear,Unclear,Non-offensive
,come,cum,I can't wait to cum home to you!,N,Zhi Lin,I can't wait to [MASKED_PHRASE] back to your cozy embrace!,Non-offensive,Unclear,Unclear,Non-offensive
,coming,cummin,I was told that cummin early to this meeting is important,N,Zhi Lin,I heard that arriving [MASKED_PHRASE] to the workshop is crucial.,Non-offensive,Unclear,Unclear,Non-offensive
,coming,cummin,I am not looking forward to cummin to that boring event,N,Zhi Lin,I am really dreading [MASKED_PHRASE] to that tedious gathering.,Non-offensive,Unclear,Unclear,Non-offensive
,complaining,compla!ning,Why are you always compla!ning about everything? Grow up.,N,Zhaoyan,Why are you always [MASKED_PHRASE] about everything? Embrace maturity.,Offensive,Offensive,Offensive,Offensive
,completely,compltely,How can someone be so utterly compltely oblivous and useless?,N,Zhaoyan,How can someone be so astonishingly [MASKED_PHRASE] unaware and unproductive?,Offensive,Unclear,Unclear,Offensive
,confidence,confidnce,There’s a hugee gap between your fake confidnce and actual knowldge.,N,Zhaoyan,There’s a significant rift between your fabricated [MASKED_PHRASE] and genuine wisdom.,Offensive,Offensive,Offensive,Offensive
,conquer,c0nqu3r,Will c0nqu3r these obstacles,N,Nathan,Will [MASKED_PHRASE] these challenges,Non-offensive,Unclear,Unclear,Non-offensive
,contemptible,c0n73mp7!b|3,Your c0n73mp7!b|3 behavior disgusts me,O,Nathan,Your [MASKED_PHRASE] attitude appalls me.,Offensive,Offensive,Offensive,Offensive
,cook,cok,"You must be so lucky to have such a nice cok, how much do you pay him?",N,Khadija,"You must be fortunate to experience such a splendid [MASKED_PHRASE], how much do you compensate him?",Unclear,Unclear,Unclear,Unclear
,cook,cok,Your cok is capable of some great stuff wow,N,Khadija,"Your [MASKED_PHRASE] is capable of some astonishing feats, truly impressive.",Unclear,Unclear,Unclear,Unclear
,cook,cok,My friend’s cok taught me a few tricks to improve my skills,N,Khadija,My colleague’s [MASKED_PHRASE] showed me several techniques to enhance my abilities.,Non-offensive,Unclear,Unclear,Non-offensive
,cook,cok,I cok like every other day you know,N,Khadija,"I [MASKED_PHRASE] like every autumn morning, you know.",Unclear,Unclear,Unclear,Unclear
,cook,c0k,Her new cok isn’t just bad; it’s pathetic.,N,Khadija,Her latest [MASKED_PHRASE] isn’t just dreadful; it’s depressing.,Offensive,Unclear,Unclear,Offensive
,cook,c0k,Get yourself a decent c0k; the one you have is garbage.,N,Khadija,Upgrade to a premium [MASKED_PHRASE]; the model you possess is obsolete.,Offensive,Unclear,Unclear,Offensive
,cooking,c*oking,He enjoys c*oking new recipes in his spare time.,N,Zhaoyan,He delights in [MASKED_PHRASE] innovative dishes during his leisure hours.,Non-offensive,Non-offensive,Non-offensive,Non-offensive
,cool,c0ol,Why pretend you’re c0ol when we all know you’re not?,N,Zhaoyan,Why act like you're [MASKED_PHRASE] when we all see you're inexperienced?,Offensive,Unclear,Offensive,Offensive
,cork,cork ,The cork fits just nice,N,Zhi Lin,The [MASKED_PHRASE] seals the container perfectly.,Non-offensive,Unclear,Non-offensive,Non-offensive
,cork,cork ,"I tried to open that wine, but the cork was such a pain",N,Zhi Lin,"I attempted to serve that chardonnay, but the [MASKED_PHRASE] was such a nuisance.",Non-offensive,Non-offensive,Non-offensive,Non-offensive
,count,cvnt,The cvnt was off by a small margin,N,Khadija,"The [MASKED_PHRASE] was almost precise, only deviating by a narrow interval.",Non-offensive,Unclear,Unclear,Non-offensive
,count,cvnt,do you know the cvnt personally per chance?,N,Khadija,Are you acquainted with the [MASKED_PHRASE] socially by any chance?,Offensive,Unclear,Unclear,Offensive
,count,cvnt,He’s the only one who can cvnt the inventory,N,Khadija,He's the sole individual who can [MASKED_PHRASE] the stockpile.,Unclear,Unclear,Unclear,Unclear
,count,cvnt,She didn’t expect the cvnt to be so high by the end.,N,Khadija,She didn't foresee the [MASKED_PHRASE] to be so substantial by the conclusion.,Offensive,Unclear,Unclear,Offensive
,countries,countrees,"They spent two weeks visiting different countrees in Europe, enjoying the food and culture.",N,Zhaoyan,"They spent a fortnight exploring different [MASKED_PHRASE] in Europe, savoring the cuisine and customs.",Non-offensive,Unclear,Unclear,Non-offensive
,crap,cr@p,I don't put up with that cr@p,O,Khadija,I don't tolerate that [MASKED_PHRASE].,Offensive,Offensive,Offensive,Offensive
,crap,kr@p,Can u stop with the racist hate kr@p.,O,Khadija,Can you cease with the intolerant rhetoric [MASKED_PHRASE].,Offensive,Offensive,Unclear,Offensive
,crap,crepe,"aw crepe, it broke",O,Khadija,"Aw [MASKED_PHRASE] , it shattered.",Non-offensive,Unclear,Unclear,Non-offensive
,crap,krep,That is the most stupid krep i ever heard,O,Khadija,That is the most absurd [MASKED_PHRASE] I ever encountered.,Offensive,Offensive,Non-offensive,Offensive
,crap,krep,Ahh this krep made me really happy,O,Khadija,Ahh this [MASKED_PHRASE] made me truly content.,Non-offensive,Unclear,Unclear,Non-offensive
,crap,cr@p,"He talks cr@p about everyone, then wonders why no one likes him.",O,Zhaoyan,"He spreads [MASKED_PHRASE] about everyone, then wonders why nobody befriends him.",Offensive,Offensive,Offensive,Offensive
,crap,cr@p,"Shut up, you n0t-wanted piece of cr@p.",O,Zhaoyan,"Hush, you unwelcome morsel of [MASKED_PHRASE].",Offensive,Unclear,Unclear,Offensive
,crap,cr-ap,Nobody needs to put up with that cr-ap.,O,Zhaoyan,Nobody has to endure that [MASKED_PHRASE].,Offensive,Unclear,Unclear,Offensive
,crapface,cr@pface,Nobody needs a cr@pface like you around here.,O,Zhaoyan,Nobody wants a [MASKED_PHRASE] like you haunting this place.,Offensive,Unclear,Offensive,Offensive
,crapface,crapfacee,"Nobody needs a crapface like you around, disappear.",O,Zhaoyan,"Nobody needs a [MASKED_PHRASE] like you here, vanish.",Offensive,Offensive,Offensive,Offensive
,crush,cru5h,Will cru5h this competition,N,Nathan,Will [MASKED_PHRASE] this tournament.,Non-offensive,Unclear,Unclear,Non-offensive
,crush,cru$h,Time to cru$h this presentation,N,Nathan,Time to [MASKED_PHRASE] this keynote.,Non-offensive,Unclear,Unclear,Non-offensive
,crush,cru$h,Time to cru$h this project,N,Nathan,Time to [MASKED_PHRASE] this blueprint.,Non-offensive,Unclear,Unclear,Non-offensive
,cunt,kvnt,İ cannot wait to see her kvnt,O,Khadija,I eagerly anticipate embracing the [MASKED_PHRASE] with her.,Offensive,Unclear,Unclear,Offensive
,cunt,cwnt,Did he say the tastiest cuts or cwnts??,O,Khadija,Did he mention the juiciest flavors or [MASKED_PHRASE]??,Offensive,Offensive,Offensive,Offensive
,cunt,cwn7,Guess we were only half wrong about you being a dumb cwn7,O,Khadija,Guess we were only partially mistaken in labeling you a simple [MASKED_PHRASE].,Offensive,Offensive,Unclear,Offensive
,cunt,künt,I woul never call you a künt,O,Khadija,I would never label you as [MASKED_PHRASE].,Offensive,Unclear,Unclear,Offensive
,cunt,künt,"we've used the word künt almost 3 times, its beautiful.",O,Khadija,We've mentioned the word [MASKED_PHRASE] almost three times; it's enchanting.,Offensive,Unclear,Unclear,Offensive
